数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
O2813841502026087,徐汇区龙华街道_模块_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9675018345738547,0.047382085677196,0.9201197488966587,1.0162490827130726
O2813841502026101,徐汇区_智慧电表_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.9476884369430758,0.0276936391172652,0.9199947978258106,1.0163539155047698
O2813841502025063,徐汇区国际组织单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9890973896634868,0.0704240588489831,0.9186733308145038,1.016458748296467
O2813841502025108,徐汇区律师事务所,经济建设,数据产品,有条件开放,1,54,1.0,0.9550267323618828,0.037321505841627,0.9177052265202559,1.0165635810881644
O2813841502025081,徐汇区道路运输业单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9742111332424782,0.0567935958459541,0.9174175373965241,1.0166684138798616
O2813841502026106,徐汇区_网关_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.9410839710661496,0.0240155776720034,0.9170683933941463,1.0167732466715589
O2813841502026086,徐汇区天平街道_输入模块_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.944753118775553,0.0276936391172652,0.9170594796582878,1.0168780794632561
O2813841502026134,徐汇区_新风机_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.9442289548170668,0.0276936391172652,0.9165353156998016,1.0169829122549534
O2813841502026133,徐汇区_半球摄像机_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9484222664849564,0.0323453050627434,0.9160769614222131,1.0170877450466507
O2813841502025098,徐汇区电信、广播电视和卫星传输服务单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9920327078310096,0.0761575075724794,0.9158752002585302,1.017192577838348
O2813839472025061,金山区博物馆活动表,文化休闲,数据接口,无条件开放,1,54,1.0,0.947373938567984,0.0324450772986167,0.9149288612693673,1.0172974106300452
O2813841502026125,徐汇区_人体活动探测传感器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9650906803648182,0.0519255733448723,0.9131651070199458,1.0174022434217425
O2813841502025097,徐汇区文化艺术业单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9885732257050004,0.0761575075724794,0.912415718132521,1.0175070762134397
O2813839472025069,金山区博物馆活动场次表,文化休闲,数据接口,无条件开放,1,54,1.0,0.9445434531921584,0.0324450772986167,0.9120983758935417,1.0176119090051368
O2813841502026130,徐汇区_感声火灾探测器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9593248768214696,0.047382085677196,0.9119427911442736,1.017716741796834
O2813841502026112,徐汇区_可燃气体探测传感器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.96844532969913,0.0567935958459541,0.9116517338531759,1.0178215745885313
O2813841502025116,徐汇区企业股权冻结信息,经济建设,数据产品,有条件开放,1,54,1.0,0.9666631722402768,0.0567935958459541,0.9098695763943226,1.0179264073802285
O2813841502026036,徐汇区徐家汇街道_门禁设备_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.96121186707202,0.0519255733448723,0.9092862937271478,1.0180312401719258
O2813841502025109,徐汇区内资企业信息,经济建设,数据产品,有条件开放,1,54,1.0,0.981025264702799,0.0761575075724794,0.9048677571303196,1.018136072963623
O2813841502025100,徐汇区软件和信息技术服务业单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9792955236397946,0.0761575075724794,0.9031380160673151,1.0182409057553201
O2813841502025084,徐汇区零售业单位,经济建设,数据产品,有条件开放,1,54,1.0,0.9732676381172032,0.0704240588489831,0.9028435792682201,1.0183457385470174
O2813841502026120,徐汇区_冲击震动监测传感器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9727434741587168,0.0704240588489831,0.9023194153097337,1.0184505713387146
O2813841502026129,徐汇区_警报装置_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9509382534856904,0.0519255733448723,0.899012680140818,1.018555404130412
O2813841502026121,徐汇区_井盖监控传感器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.968969493657616,0.0704240588489831,0.8985454348086329,1.0186602369221092
O2813841502025015,徐汇区枫林街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9224237341440402,0.0276936391172652,0.894730095026775,1.0187650697138064
O2813841502025107,徐汇区民办非单位,机构团体,数据产品,有条件开放,1,54,1.0,0.9418178006080302,0.047382085677196,0.8944357149308342,1.0188699025055037
O2813841502025018,徐汇区华泾镇养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9267218786036272,0.0323453050627434,0.8943765735408838,1.018974735297201
O2813841502025003,徐汇区虹梅街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.921899570185554,0.0276936391172652,0.8942059310682888,1.0190795680888982
O2813841502025023,徐汇区田林街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.920379494705944,0.0276936391172652,0.8926858555886789,1.0191844008805955
O2813841502026089,徐汇区天平街道_模块_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9494705944019288,0.0567935958459541,0.8926769985559747,1.0192892336722927
O2813841502025105,徐汇区基层工会单位,机构团体,数据产品,有条件开放,1,54,1.0,0.9437047908585806,0.0519255733448723,0.8917792175137083,1.01939406646399
O2813841502025008,徐汇区龙华街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9156096026837196,0.0240155776720034,0.8915940250117163,1.0194988992556873
O2813841502026113,徐汇区_消火栓泵_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.955550896320369,0.0653396797922977,0.8902112165280713,1.0196037320473845
O2813841502026110,徐汇区_智能水表_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.9441241220253695,0.0567935958459541,0.8873305261794154,1.0197085648390818
O2813841502025009,徐汇区天平街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9141943599958068,0.0276936391172652,0.8865007208785416,1.0198658140266277
O2813841502025011,徐汇区斜土街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9141943599958068,0.0276936391172652,0.8865007208785416,1.0198658140266277
O2813841502025019,徐汇区康健街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9225285669357376,0.037321505841627,0.8852070610941106,1.0200230632141734
O2813841502025012,徐汇区徐家汇街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9222140685606458,0.037321505841627,0.8848925627190188,1.0201278960058706
O2813841502026083,徐汇区长桥街道_手动火灾报警按钮_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9608973686969284,0.0761575075724794,0.884739861124449,1.0202327287975679
O2813841502025020,徐汇区凌云街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9211657406436732,0.037321505841627,0.8838442348020462,1.0203375615892651
O2813841502025022,徐汇区天平街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9196456651640632,0.037321505841627,0.8823241593224362,1.0204423943809624
O2813841502025025,徐汇区徐家汇街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9241010588111962,0.0424058848983124,0.8816951739128838,1.0205472271726594
O2813841502025005,徐汇区华泾镇楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9187545864346368,0.037321505841627,0.8814330805930098,1.0206520599643567
O2813841502026085,徐汇区康健街道_输入模块_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9449627843589474,0.0653396797922977,0.8796231045666497,1.020756892756054
O2813841502025021,徐汇区龙华街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9217947373938568,0.0424058848983124,0.8793888524955443,1.0208617255477512
O2813841502025010,徐汇区田林街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9157144354754168,0.037321505841627,0.8783929296337898,1.0209665583394485
O2813841502025002,徐汇区枫林街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.914980605933536,0.037321505841627,0.8776591000919091,1.0210713911311458
O2813841502025114,徐汇区基金会,机构团体,数据产品,有条件开放,1,54,1.0,0.9774609497850928,0.0999567286888792,0.8775042210962136,1.021176223922843
O2813841502025016,徐汇区虹梅街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.918859419226334,0.0424058848983124,0.8764535343280215,1.0212810567145403
O2813841502025004,徐汇区湖南街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9136177796414718,0.037321505841627,0.8762962737998449,1.0213858895062375
O2813841502025017,徐汇区湖南街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.918440088059545,0.0424058848983124,0.8760342031612326,1.0214907222979348
O2813841502025013,徐汇区长桥街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9104727958905544,0.037321505841627,0.8731512900489274,1.021595555089632
O2813841502026135,徐汇区_垃圾车GPS_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.9483174336932592,0.0761575075724794,0.8721599261207797,1.0217003878813293
O2813841502025113,徐汇区食品销售企业,民生服务,数据产品,有条件开放,1,54,1.0,0.995282524373624,0.12321505841627,0.872067465957354,1.0218052206730266
O2813841502025014,徐汇区漕河泾街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.9232623964776182,0.0519255733448723,0.8713368231327459,1.0219100534647239
O2813841502025115,徐汇区企业环保处罚信息,经济建设,数据产品,有条件开放,1,54,1.0,0.9552363979452771,0.0874080484638684,0.8678283494814087,1.0220148862564211
O2813841502025006,徐汇区康健街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,54,1.0,0.9075374777230316,0.0424058848983124,0.8651315928247192,1.0221197190481184
O2813841502026180,徐汇区智慧健康驿站地址分布管理数据汇总,民生服务,数据产品,无条件开放,1,54,1.0,0.8672816857112905,0.0022717438338381,0.8650099418774524,1.0222245518398156
O2813841502026119,徐汇区_火灾显示盘传感器_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9701226543662858,0.1055819991345737,0.8645406552317121,1.0223293846315127
O2813841502025110,徐汇区外资企业信息,经济建设,数据产品,有条件开放,1,54,1.0,0.9955970227487158,0.1384681955863262,0.8571288271623896,1.02243421742321
O2813841502025104,徐汇区献血点,民生服务,数据产品,有条件开放,1,54,1.0,0.8859419226333998,0.0323453050627434,0.8535966175706564,1.0225390502149072
O2813841502026118,徐汇区_动力电源_物联设备信息,民生服务,数据产品,有条件开放,1,54,1.0,0.965929342698396,0.1154262224145391,0.8505031202838569,1.0226438830066045
O2813841502026122,徐汇区_楼层显示器_物联设备信息,城市建设,数据产品,有条件开放,1,54,1.0,0.960687703113534,0.1108827347468628,0.8498049683666712,1.0227487157983017
O2813841502025118,徐汇区企业著作权关系信息,经济建设,数据产品,有条件开放,1,54,1.0,0.9363664954397736,0.0874080484638684,0.8489584469759052,1.022853548589999
O2813841502025106,徐汇区社会团体信息,机构团体,数据产品,有条件开放,1,54,1.0,0.9399308103574798,0.0931414971873647,0.8467893131701152,1.022958381381696
O2813841502025120,徐汇区居民委员会,机构团体,数据产品,有条件开放,1,54,1.0,0.9813397630778908,0.1345737775854608,0.8467659854924301,1.0230632141733933
O2813841502025052,徐汇区斜土街道公共法律服务机构,民生服务,数据产品,无条件开放,1,54,1.0,0.9630988573225704,0.1182388576373864,0.844859999685184,1.0231680469650906
O2813839472025066,金山区博物馆活动留言表,文化休闲,数据接口,无条件开放,1,54,1.0,0.9500995911521124,0.1057770545158665,0.8443225366362459,1.0232728797567878
O2813841502025024,徐汇区斜土街道养老机构信息,民生服务,数据产品,有条件开放,1,54,1.0,0.920379494705944,0.0761575075724794,0.8442219871334646,1.023377712548485
O2813841502025055,徐汇区天平街道公共法律服务机构,民生服务,数据产品,无条件开放,1,54,1.0,0.9636230212810568,0.1213760276936391,0.8422469935874177,1.0234825453401823
O2813838802025124,嘉定区流动消防站表,公共安全,数据产品,有条件开放,1,54,1.0,0.8831114372575741,0.0424058848983124,0.8407055523592617,1.0235873781318796
O2813841502025053,徐汇区长桥街道公共法律服务机构,民生服务,数据产品,无条件开放,1,54,1.0,0.9656148443233044,0.1251622674167027,0.8404525769066017,1.0236922109235769
O2813841502025054,徐汇区华泾镇公共法律服务机构,民生服务,数据产品,无条件开放,1,54,1.0,0.9601635391550476,0.1251622674167027,0.8350012717383449,1.0237970437152741
O2813841502025050,徐汇区龙华街道公共法律服务机构,民生服务,数据产品,无条件开放,1,54,1.0,0.9638326868644512,0.1300302899177845,0.8338023969466667,1.0239018765069714
O2813842482025001,黄浦区市网格案件信息表,公共安全,数据接口,有条件开放,1,54,1.0,0.9962260194988992,0.1642595606183889,0.8319664588805104,1.0240067092986687
O2813841502026090,徐汇区康健街道_手动火灾报警按钮_物联设备信息,公共安全,数据产品,有条件开放,1,54,1.0,0.9515672502358736,0.11964517524881,0.8319220749870636,1.024111542090366
O2813838802025122,嘉定区微站可视化设备表,公共安全,数据产品,有条件开放,1,54,1.0,0.863612538001887,0.0323453050627434,0.8312672329391436,1.0242163748820632
O6774177612025002,公开募捐资格认定,民生服务,数据接口,无条件开放,1,54,1.0,0.8875144145088584,0.0587876322213181,0.8287267822875403,1.0243212076737604
O2813841502025090,徐汇区卫生单位,卫生健康,数据产品,有条件开放,1,54,1.0,0.9889925568717894,0.1616183470359151,0.8273742098358743,1.0244260404654577
O2813838802025068,嘉定区公共服务app首页配置表,民生服务,数据产品,有条件开放,1,54,1.0,0.8738861515882168,0.047382085677196,0.8265040659110208,1.024530873257155
