数据集ID,数据资源名称,数据领域,数据资源提供部门,数据资源类型,开放属性,更新频率,ActualUse_type_percentile,PotentialUse_CRITIC_percentile,DormantScore_rule,ExpectedUse_model_percentile,DormantScore_model,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,detail_url
O1928138382025864,青浦区职业技能竞赛正式比赛项目目录,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.2798006509357201,0.2591466610755844,-0.0206539898601356,0.3930181360729636,0.1132174851372435,0.7541666666666665,0.3787747524752475,0.3982587253597675,0.42,0.7253616352201258,0.7749999999999999,0.673634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025864&&companyFlag=0
O9780654712025007,画院概况,文化休闲,上海市文化和旅游局,数据接口,有条件开放,每天,0.1236777868185516,0.1026313030716008,-0.0210464837469508,0.213649229478981,0.0899714426604294,0.4499999999999999,0.0277640264026402,0.5244745319823387,0.42,0.9652987421383648,0.585,0.5868375722163842,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O9780654712025007&&companyFlag=0
O1928138392025349,虹口区普教系统名校长名师培养工程攻关计划入选人员名单,民生服务,上海市虹口区人民政府,数据接口,有条件开放,每年,0.3106183889340927,0.2882901771674179,-0.0223282117666748,0.4887304748925464,0.1781120859584536,0.7958333333333333,0.7960396039603961,0.3645219764919592,0.42,0.6270911949685535,0.575,0.4782761794878791,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138392025349&&companyFlag=0
O9780654712025010,陈列展览,文化休闲,上海市文化和旅游局,数据接口,有条件开放,每天,0.1057770545158665,0.0823985742740329,-0.0233784802418336,0.3692210923576894,0.2634440378418229,0.4499999999999999,0.0277640264026402,0.4144956874728761,0.42,0.9652987421383648,0.585,0.5895290289237968,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O9780654712025010&&companyFlag=0
O8568746692025011,监管平台系统产销平台信息,民生服务,上海市农业农村委员会,数据接口,无条件开放,每月,0.1434092758340114,0.1184610546178844,-0.0249482212161269,0.2333577943180627,0.0899485184840513,0.7541666666666665,0.5177805280528053,0.3984448905156642,0.42,0.8099842767295597,0.285,0.4589515511021005,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692025011&&companyFlag=0
O1928138422025236,黄浦区低保标签统计表,民生服务,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.1998576078112286,0.1741272670091204,-0.0257303408021081,0.3851556766956704,0.1852980688844418,0.8374999999999999,0.3523927392739274,0.4048474669976648,0.42,0.6237893081761007,0.675,0.6888304480903163,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025236&&companyFlag=0
O2813842482025065,黄浦区督察问题表,公共安全,上海市黄浦区人民政府,数据接口,有条件开放,每年,0.0470911310008136,0.0187650697138064,-0.0283260612870071,0.1450885837089841,0.0979974527081705,0.675,0.1664603960396039,0.3716460812478051,0.42,0.6292924528301886,0.275,0.4920290289237967,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813842482025065&&companyFlag=0
O5115806562026009,上海市国资实控境内上市公司股权动态监测报告量,城市建设,上海市国有资产监督管理委员会,数据接口,有条件开放,不定期更新,0.0723148901545972,0.043191110179264,-0.0291237799753331,0.2062061012684767,0.1338912111138795,0.6375,0.6038778877887789,0.2012381844805515,0.42,0.5147641509433962,0.485,0.2525,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5115806562026009&&companyFlag=0
O2813840292025014,闵行区人才公寓户型结果信息,民生服务,上海市闵行区人民政府,数据接口,无条件开放,不定期更新,0.1434092758340114,0.113953244574903,-0.0294560312591083,0.2720410944543453,0.1286318186203339,0.7958333333333333,0.6225041254125413,0.4996314269673737,0.42,0.5752987421383647,0.275,0.5038084077259393,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813840292025014&&companyFlag=0
O9780654712025002,处罚信息表-征信,文化休闲,上海市文化和旅游局,数据接口,有条件开放,每天,0.1834825061025223,0.1519027151693049,-0.0315797909332174,0.3053779222140685,0.1218954161115462,0.4499999999999999,0.0832920792079207,0.6529885836621527,0.42,0.9652987421383648,0.585,0.5664571574962202,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O9780654712025002&&companyFlag=0
O1928138402025094,闵行区马桥镇城市运行养护车辆信息,城市建设,上海市闵行区人民政府,数据接口,有条件开放,不定期更新,0.2676973148901546,0.235664115735402,-0.0320331991547525,0.3567459901457175,0.0890486752555629,0.7208333333333333,0.7057343234323433,0.4269519524247395,0.42,0.5752987421383647,0.575,0.58081306162168,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138402025094&&companyFlag=0
O1928138422025115,黄浦区店铺基本信息表,机构团体,上海市黄浦区人民政府,数据接口,有条件开放,每年,0.2676973148901546,0.2341964566516406,-0.0335008582385139,0.3776077156934689,0.1099104008033143,0.4541666666666667,0.1949669966996699,0.6028018398550309,0.42,0.6193867924528302,0.975,0.7849347490761972,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025115&&companyFlag=0
O1928138422025040,黄浦区淮海中路街道事件数据表,社会发展,上海市黄浦区人民政府,数据接口,有条件开放,每月,0.2433889340927583,0.2018031240171925,-0.0415858100755657,0.3801237026942027,0.1367347686014444,0.5625,0.1353960396039604,0.6993208246736445,0.42,0.4996069182389937,0.975,0.7679524354786481,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025040&&companyFlag=0
O2813839692025076,虹口区统计日车辆表,民生服务,上海市虹口区人民政府,数据接口,有条件开放,每年,0.1834825061025223,0.1416291015829751,-0.0418534045195472,0.2756054093720516,0.0921229032695292,0.7958333333333333,0.5531146864686469,0.640961670157311,0.42,0.6270911949685535,0.275,0.4821331759790523,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813839692025076&&companyFlag=0
O1928138422025166,黄浦区排号信息,资源环境,上海市黄浦区人民政府,数据接口,有条件开放,每年,0.2433889340927583,0.2007547961002201,-0.0426341379925381,0.4305482755005765,0.1871593414078182,0.6375,0.0659447194719471,0.90974920670497,0.42,0.6215880503144655,0.7749999999999999,0.6174661280921884,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025166&&companyFlag=0
O2813840012025007,静安区部门预算信息,机构团体,上海市静安区人民政府,数据接口,无条件开放,每年,0.1236777868185516,0.0801970856483908,-0.0434807011701608,0.2432120767376035,0.1195342899190519,0.5375000000000001,0.6196988448844885,0.3826874738020481,0.42,0.6138836477987422,0.275,0.5868375722163842,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813840012025007&&companyFlag=0
O5915184142025236,首批试点医疗机构名单,卫生健康,上海市大数据中心,数据产品,无条件开放,不定期更新,0.2613587191691908,0.2173183771883845,-0.0440403419808063,0.3700597546912674,0.1087010355220766,0.7958333333333333,0.5496699669966997,0.1042199248696557,1.0,0.3117311320754717,0.285,0.5186475767417105,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184142025236&&companyFlag=0
O1928138422025178,黄浦区淮海中路街道配置班次信息,公共安全,上海市黄浦区人民政府,数据接口,有条件开放,每月,0.2157241659886086,0.1694097913827445,-0.0463143746058641,0.3088374043400775,0.0931132383514689,0.675,0.1423473597359736,0.4135721006567692,0.42,0.8132861635220126,0.7749999999999999,0.673634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025178&&companyFlag=0
O5915184122025021,上海市优质中职培育学校名单,教育科技,上海市大数据中心,数据产品,无条件开放,不定期更新,0.1916919082648204,0.1442499213754062,-0.0474419868894142,0.3024426040465457,0.1107506957817253,0.6000000000000001,0.4928011551155115,0.0873213581385171,1.0,0.2998443396226415,0.285,0.5186475767417105,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184122025021&&companyFlag=0
O1928138382025854,青浦区近年金融和会展业相关数据统计,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3106183889340927,0.2617674808680155,-0.0488509080660772,0.4583289653003459,0.1477105763662532,0.6416666666666667,0.3510519801980198,0.4798020593840507,0.42,0.9652987421383648,0.575,0.5886486566218913,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025854&&companyFlag=0
O1928138422025266,黄浦区一张图商务楼宇图层数据,城市建设,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.2903783563873067,0.2396477618198972,-0.0507305945674094,0.4198553307474578,0.1294769743601511,0.7625,0.696039603960396,0.4787235340723723,0.42,0.6237893081761007,0.475,0.5734419421524066,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025266&&companyFlag=0
O6344680872025027,上海市2023年享受资源综合利用产品和劳务增值税优惠政策的纳税人公示,经济建设,国家税务总局上海市税务局,数据产品,无条件开放,不定期更新,0.2537862397230636,0.202851451934165,-0.0509347877888986,0.3497221931020023,0.0959359533789387,0.6000000000000001,0.85,0.2893771704960806,0.58,0.3408647798742138,0.585,0.4530751181314588,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O6344680872025027&&companyFlag=0
O5915184122025087,经许可开展助产技术的医疗机构,卫生健康,上海市大数据中心,数据产品,无条件开放,不定期更新,0.2000216356555603,0.1485480658349932,-0.0514735698205671,0.3158612013837928,0.1158395657282325,0.8374999999999999,0.637128712871287,0.3022530355905412,0.58,0.3342610062893081,0.485,0.5599254361849096,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184122025087&&companyFlag=0
O2813842482025120,黄浦区资源更新预警统计表,社会发展,上海市黄浦区人民政府,数据接口,有条件开放,每年,0.2433889340927583,0.1917391760142572,-0.051649758078501,0.3334731103889297,0.0900841762961713,0.6458333333333334,0.6051567656765677,0.8081183889471926,0.42,0.6292924528301886,0.275,0.506956740839652,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813842482025120&&companyFlag=0
O1928138422025234,黄浦区学龄前儿童统计表,民生服务,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.2433889340927583,0.1889086906384317,-0.0544802434543266,0.3515043505608554,0.1081154164680971,0.8374999999999999,0.3801361386138613,0.4156541292384583,0.42,0.6237893081761007,0.675,0.6888304480903163,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025234&&companyFlag=0
13207,内设机构基本信息,经济建设,上海市国有资产监督管理委员会,数据接口,无条件开放,每年,0.1642595606183889,0.109655100115316,-0.0546044605030728,0.2921689904602159,0.127909429841827,0.6833333333333335,0.4629950495049504,0.418567984807193,0.42,0.6138836477987422,0.485,0.5888304480903164,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13207&&companyFlag=0
13901,全市代征污水处理费年度汇总,民生服务,上海市水务局,数据接口,无条件开放,每天,0.3703213995117982,0.3153370374253066,-0.0549843620864916,0.4966977670615368,0.1263763675497386,0.7124999999999999,0.1561674917491749,0.5281320346752537,0.42,0.9344811320754716,0.7849999999999999,0.670900828051611,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13901&&companyFlag=0
O6774177602025002,近年参与人防工程项目的监理单位信息,城市建设,上海市国防动员办公室,数据接口,无条件开放,不定期更新,0.2157241659886086,0.1559911940454974,-0.0597329719431111,0.3831638536534228,0.1674396876648142,0.7208333333333333,0.6295173267326732,0.4327049788117732,0.42,0.5488836477987421,0.485,0.5821331759790523,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O6774177602025002&&companyFlag=0
9422,道路PM10移动监测月数据,资源环境,上海市生态环境局,数据产品,有条件开放,每天,0.4963219385547382,0.4356850822937415,-0.0606368562609967,0.6505923052730894,0.1542703667183512,0.6791666666666666,0.2158209570957095,0.2834466281159525,0.8300000000000001,0.9652987421383648,0.585,0.3217261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=9422&&companyFlag=0
12443,金山区发热门诊统计-月度,卫生健康,上海市金山区人民政府,数据产品,有条件开放,不定期更新,0.4504543487667676,0.3885103260299822,-0.0619440227367854,0.5369011426774295,0.0864467939106619,0.7541666666666665,0.5801567656765677,0.2185572065736635,0.8300000000000001,0.3342610062893081,0.7749999999999999,0.4217261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=12443&&companyFlag=0
O1928138402025182,静安区公办幼儿园点位信息,教育科技,上海市静安区人民政府,数据产品,无条件开放,每年,0.2077022933794894,0.1434112590418282,-0.0642910343376611,0.2949994758360415,0.0872971824565521,0.6416666666666667,0.55243399339934,0.1864101854176509,0.8300000000000001,0.4289779874213837,0.275,0.4838820064984548,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138402025182&&companyFlag=0
O1928138392025348,虹口区普教系统名校长名师培养工程高峰计划入选人员名单,民生服务,上海市虹口区人民政府,数据接口,有条件开放,每年,0.3438771358828316,0.275815074955446,-0.0680620609273855,0.5041408952720411,0.1602637593892095,0.7958333333333333,0.7960396039603961,0.3428078990044576,0.42,0.6270911949685535,0.575,0.4782761794878791,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138392025348&&companyFlag=0
O1928138422025238,黄浦区居民户籍信息,民生服务,上海市黄浦区人民政府,数据接口,有条件开放,每年,0.2157241659886086,0.1455079148757731,-0.0702162511128355,0.3050634238389768,0.0893392578503682,0.8791666666666665,0.5021245874587459,0.3763571129919014,0.42,0.6237893081761007,0.475,0.5888304480903164,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025238&&companyFlag=0
7533,关于上海市崇明区公共汽车和电车客运线路经营权证的信息,道路交通,上海市崇明区人民政府办公室,数据产品,有条件开放,每年,0.4948074426655127,0.4241534752070447,-0.0706539674584679,0.6197714645141,0.1249640218485873,0.7208333333333333,0.8306930693069308,0.179121932400035,0.8300000000000001,0.4003616352201258,0.575,0.3217261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=7533&&companyFlag=0
O2813839692025082,虹口区沪疆文化年度交流活动安排,民生服务,上海市虹口区人民政府,数据接口,无条件开放,每年,0.2157241659886086,0.14372575741692,-0.0719984085716886,0.343537058391865,0.1278128924032563,0.7541666666666665,0.5975453795379538,0.319873481085559,0.42,0.6358962264150944,0.475,0.5691226335199949,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813839692025082&&companyFlag=0
O1928138382025727,长宁区保供药房信息,民生服务,上海市长宁区人民政府,数据接口,无条件开放,每年,0.3533360455655004,0.2806373833735192,-0.0726986621919811,0.4916657930600692,0.1383297474945687,0.7958333333333333,0.54618399339934,0.329816605576073,0.42,0.6402987421383648,0.7749999999999999,0.636117144404317,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025727&&companyFlag=0
O1928138422025237,黄浦区残疾人标签统计表,民生服务,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.2555939788445891,0.1820945591781109,-0.0734994196664782,0.3784987944228954,0.1229048155783063,0.8374999999999999,0.3697400990099009,0.4048474669976648,0.42,0.6237893081761007,0.675,0.6888304480903163,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025237&&companyFlag=0
O1928138422025232,黄浦区实有人口统计表,民生服务,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.2798006509357201,0.2032183667051053,-0.0765822842306147,0.3937519656148443,0.1139513146791242,0.8791666666666665,0.3877887788778877,0.4156541292384583,0.42,0.6237893081761007,0.675,0.6888304480903163,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025232&&companyFlag=0
O5915184132025061,关于上海市2025年度关键技术研发计划“先锋者计划”生物混合机器人（第二批）项目立项的通知,教育科技,上海市大数据中心,数据产品,无条件开放,静态数据,0.174167027260926,0.0969703323199496,-0.0771966949409763,0.2630254743683824,0.0888584471074564,0.6416666666666667,0.6532178217821782,0.2290752021558902,0.58,0.2703616352201258,0.585,0.4599254361849096,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025061&&companyFlag=0
O2813839472026027,金山区市、区管河道名录,城市建设,上海市金山区人民政府,数据产品,无条件开放,不定期更新,0.1649718736477715,0.0874305482755005,-0.0775413253722709,0.2858790229583813,0.1209071493106098,0.6791666666666666,0.5385519801980198,0.2697366153834763,0.58,0.4395141509433962,0.575,0.2024999999999999,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026027&&companyFlag=0
O1928138392025480,普陀区烈士祭扫信息,民生服务,上海市普陀区人民政府,数据产品,无条件开放,每年,0.2160320207702293,0.1382744522486634,-0.0777575685215659,0.3349407694726911,0.1189087487024617,0.7958333333333333,0.6016295379537955,0.3021796791921491,0.58,0.3662688679245284,0.475,0.5707344361146204,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138392025480&&companyFlag=0
O5915184132025170,种畜禽品种登记信息,民生服务,上海市大数据中心,数据接口,有条件开放,每年,0.1434092758340114,0.0643673341021071,-0.0790419417319042,0.2832582031659503,0.1398489273319389,0.7124999999999999,0.4996493399339934,0.3694271808649824,0.42,0.6402987421383648,0.285,0.4589515511021005,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5915184132025170&&companyFlag=0
O2813840292025001,闵行区吴泾镇行驶记录信息,道路交通,上海市闵行区人民政府,数据接口,无条件开放,不定期更新,0.4542310821806347,0.3744627319425516,-0.079768350238083,0.649124646189328,0.1948935640086933,0.7208333333333333,0.6016914191419143,0.90468394315541,0.42,0.5752987421383647,0.475,0.589007269988499,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813840292025001&&companyFlag=0
13208,人事任免信息,机构团体,上海市国有资产监督管理委员会,数据接口,无条件开放,每年,0.1434092758340114,0.062165845476465,-0.0812434303575463,0.2362931124855855,0.0928838366515741,0.4541666666666667,0.4102310231023102,0.350709462740798,0.42,0.6138836477987422,0.485,0.5821331759790523,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13208&&companyFlag=0
O1928138382025794,青浦区青春中心信息,教育科技,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3438771358828316,0.2607191529510431,-0.0831579829317885,0.4997379180207569,0.1558607821379253,0.7666666666666667,0.3946988448844884,0.3673138435319235,0.42,0.9652987421383648,0.575,0.5573981668762109,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025794&&companyFlag=0
11861,虹口区市级专精特新企业,机构团体,上海市虹口区人民政府,数据产品,有条件开放,每年,0.4240588489831242,0.3387147499737918,-0.0853440990093323,0.560645769996855,0.1365869210137308,0.4958333333333333,0.6016707920792079,0.1001728416383059,1.0,0.4003616352201258,0.575,0.3717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=11861&&companyFlag=0
O5485687412025019,民生豁免类企业名单,资源环境,上海市生态环境局,数据接口,有条件开放,每年,0.1998576078112286,0.114372575741692,-0.0854850320695366,0.3307474578048013,0.1308898499935727,0.6791666666666666,0.2157384488448845,0.4673381106090385,0.42,0.6138836477987422,0.685,0.6881720324326236,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5485687412025019&&companyFlag=0
O2813838222026056,宝山区公共电汽车客运企业名录,道路交通,上海市宝山区人民政府,数据接口,无条件开放,不定期更新,0.1434092758340114,0.0561903763497221,-0.0872188994842892,0.2980396267952616,0.1546303509612502,0.7208333333333333,0.6537128712871287,0.2891235570351951,0.42,0.4993553459119496,0.275,0.4668910099607296,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813838222026056&&companyFlag=0
O5915184122025093,上海市医疗机构发热门诊,卫生健康,上海市大数据中心,数据产品,无条件开放,不定期更新,0.2160320207702293,0.1287346682042142,-0.087297352566015,0.3200545130516826,0.1040224922814533,0.8374999999999999,0.6024133663366336,0.2832888549901178,0.58,0.3342610062893081,0.485,0.5530751181314588,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184122025093&&companyFlag=0
O1928138382025622,长宁区政务服务-窗口单位,民生服务,上海市长宁区人民政府,数据接口,有条件开放,每年,0.3764239218877135,0.2838871999161337,-0.0925367219715798,0.4875773141838767,0.1111533922961632,0.7541666666666665,0.5628300330033004,0.3341904827738196,0.42,0.6402987421383648,0.7749999999999999,0.6426680765959939,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025622&&companyFlag=0
13785,金山区教育事业基本情况,教育科技,上海市金山区人民政府,数据产品,有条件开放,不定期更新,0.2765036780614452,0.1833525526784778,-0.0931511253829674,0.4294999475836041,0.1529962695221589,0.6833333333333335,0.5808787128712871,0.2260934087478939,0.8300000000000001,0.4013993710691823,0.275,0.5821971055197906,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=13785&&companyFlag=0
O1928138392025644,上海市普陀第二次经济普查主要数据公报,经济建设,上海市普陀区人民政府,数据产品,无条件开放,每年,0.1649718736477715,0.0718104623126113,-0.0931614113351601,0.2520180312401719,0.0870461575924004,0.6416666666666667,0.6461221122112212,0.2494670469242431,0.58,0.4355817610062893,0.275,0.4446910064281654,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138392025644&&companyFlag=0
O5485687462025016,水产投入品使用情况信息,民生服务,上海市农业农村委员会,数据接口,无条件开放,每天,0.1998576078112286,0.1050424572806373,-0.0948151505305912,0.3615682985637907,0.1617106907525621,0.7124999999999999,0.1249381188118811,0.6495392767500878,0.42,0.9652987421383648,0.285,0.4987263010350607,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5485687462025016&&companyFlag=0
O6774177602025005,近年参与人防工程项目的防护设备企业信息,城市建设,上海市国防动员办公室,数据接口,无条件开放,不定期更新,0.1642595606183889,0.0658349931858685,-0.0984245674325203,0.3112485585491141,0.1469889979307252,0.7625,0.6822813531353135,0.236838984159992,0.42,0.5488836477987421,0.285,0.4488721416083727,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O6774177602025005&&companyFlag=0
O2813840012025008,静安区人事任免信息,机构团体,上海市静安区人民政府,数据接口,无条件开放,每年,0.1834825061025223,0.0847048956913722,-0.0987776104111501,0.2823147080406751,0.0988322019381527,0.5375000000000001,0.6127681518151815,0.4136802889658971,0.42,0.6138836477987422,0.275,0.5895290289237968,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813840012025008&&companyFlag=0
O1928138422025268,黄浦区一张图环卫公厕,民生服务,上海市黄浦区人民政府,数据接口,无条件开放,每年,0.2676973148901546,0.168780794632561,-0.0989165202575935,0.4213229898312192,0.1536256749410646,0.7958333333333333,0.6085808580858085,0.3772167728834646,0.42,0.6237893081761007,0.475,0.5790184864647393,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025268&&companyFlag=0
O6344680942025005,统计外网-统计公报,经济建设,上海市统计局,数据接口,无条件开放,每年,0.1642595606183889,0.0635286717685292,-0.1007308888498597,0.2984589579620505,0.1341993973436616,0.6000000000000001,0.0971740924092409,0.672442788926237,0.42,0.6105817610062894,0.485,0.5977336209975213,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O6344680942025005&&companyFlag=0
O5915184132025171,申农码信息归档,民生服务,上海市大数据中心,数据接口,有条件开放,每年,0.1834825061025223,0.0804067512317853,-0.103075754870737,0.2929028200020966,0.1094203138995743,0.7541666666666665,0.5211427392739274,0.4230131934754488,0.42,0.6402987421383648,0.285,0.4589515511021005,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5915184132025171&&companyFlag=0
O1928138382025504,长宁区消防建筑,民生服务,上海市长宁区人民政府,数据接口,有条件开放,每天,0.3106183889340927,0.206310934060174,-0.1043074548739187,0.4269839605828703,0.1163655716487775,0.7541666666666665,0.1013407590759075,0.355068368276998,0.42,0.9652987421383648,0.7749999999999999,0.636117144404317,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025504&&companyFlag=0
O1928138382025807,青浦区社区服务医疗保健信息表,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3623881204231082,0.2558968445329699,-0.1064912758901382,0.4704895691372261,0.1081014487141179,0.8374999999999999,0.4079207920792079,0.3092234785442806,0.42,0.9652987421383648,0.575,0.5426680765959939,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025807&&companyFlag=0
O2813839692025015,虹口区博士后创新实践基地新材料领域项目,经济建设,上海市虹口区人民政府,数据接口,无条件开放,每年,0.1834825061025223,0.0760037739805011,-0.1074787321220212,0.4451200335464933,0.261637527443971,0.6833333333333335,0.6780734323432344,0.2719161926039016,0.42,0.6259905660377358,0.275,0.4569951570159852,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813839692025015&&companyFlag=0
13725,奉贤区智慧工地管理信息系统_大型机械基本信息,城市建设,上海市奉贤区人民政府,数据接口,有条件开放,每年,0.4114117168429617,0.3037005975469127,-0.107711119296049,0.5052940559807108,0.093882339137749,0.6791666666666666,0.5694719471947195,0.6739064849323313,0.42,0.6391981132075473,0.575,0.5747313556526916,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13725&&companyFlag=0
O5915184132025046,2025年上海市农业主推技术汇总表,民生服务,上海市大数据中心,数据产品,无条件开放,静态数据,0.1870402423193422,0.0787294265646294,-0.1083108157547128,0.2951043086277387,0.1080640663083965,0.7124999999999999,0.6453589108910891,0.157919298863814,0.58,0.2433254716981132,0.585,0.4338820064984547,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025046&&companyFlag=0
O2813838222026085,宝山区航空旅客运输企业名录,道路交通,上海市宝山区人民政府,数据接口,无条件开放,不定期更新,0.1642595606183889,0.0499004088478876,-0.1143591517705013,0.2651221302023273,0.1008625695839383,0.7208333333333333,0.6329001650165017,0.2681869385281881,0.42,0.4993553459119496,0.275,0.4668910099607296,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813838222026085&&companyFlag=0
O1928138422025026,黄浦区淮海中路街道网格编号及物业名称类型表,社会发展,上海市黄浦区人民政府,数据接口,有条件开放,每月,0.1834825061025223,0.062585176643254,-0.1208973294592683,0.3345214383059021,0.1510389322033797,0.5625,0.2325701320132013,0.2751575481162865,0.42,0.5315251572327044,0.7749999999999999,0.61809827605196,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025026&&companyFlag=0
13209,改革发展信息,经济建设,上海市国有资产监督管理委员会,数据接口,无条件开放,每年,0.1998576078112286,0.0788342593563266,-0.1210233484549019,0.295209141419436,0.0953515336082073,0.6416666666666667,0.4102310231023102,0.3574857392590598,0.42,0.6138836477987422,0.485,0.5821331759790523,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13209&&companyFlag=0
O5485687422025006,劳务派遣许可信息,社保就业,上海市人力资源和社会保障局,数据接口,无条件开放,不定期更新,0.3623881204231082,0.2403815913617779,-0.1220065290613302,0.5106405283572701,0.1482524079341619,0.7166666666666667,0.649381188118812,0.7779351359167928,0.42,0.4245125786163521,0.485,0.6227950752854144,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5485687422025006&&companyFlag=0
O9780654702025006,企业专利申请情况表,经济建设,上海市知识产权局,数据接口,有条件开放,每季度,0.3623881204231082,0.2382849355278331,-0.124103184895275,0.4513051682566307,0.0889170478335225,0.6416666666666667,0.52118399339934,0.7855336713817104,0.42,0.5303616352201258,0.585,0.553099458001866,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O9780654702025006&&companyFlag=0
O1928138382025502,长宁区微型消防站,公共安全,上海市长宁区人民政府,数据接口,有条件开放,每月,0.2903783563873067,0.1613376664220568,-0.1290406899652499,0.4399832267533284,0.1496048703660217,0.7166666666666667,0.1152227722772277,0.3901373028707349,0.42,0.8352987421383649,0.7749999999999999,0.6426680765959939,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025502&&companyFlag=0
